requirement_id,domain,priority,requirement,acceptance_criteria,version,status
P25-REQ-277,Regional Price Profiles,Must,"GrounUp shall implement governed regional price profiles capability 277 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 277 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-278,Location Factors,Must,"GrounUp shall implement governed location factors capability 278 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 278 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-279,Vendor Price Sources,Must,"GrounUp shall implement governed vendor price sources capability 279 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 279 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-280,Custom Tenant Overrides,Must,"GrounUp shall implement governed custom tenant overrides capability 280 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 280 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-281,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 281 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 281 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-282,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 282 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 282 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-283,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 283 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 283 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-284,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 284 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 284 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-285,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 285 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 285 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-286,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 286 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 286 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-287,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 287 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 287 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-288,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 288 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 288 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-289,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 289 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 289 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-290,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 290 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 290 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-291,Service Categories,Must,"GrounUp shall implement governed service categories capability 291 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 291 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-292,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 292 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 292 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-293,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 293 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 293 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-294,Crew Library,Must,"GrounUp shall implement governed crew library capability 294 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 294 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-295,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 295 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 295 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-296,Truck Library,Must,"GrounUp shall implement governed truck library capability 296 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 296 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-297,Material Library,Must,"GrounUp shall implement governed material library capability 297 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 297 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-298,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 298 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 298 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-299,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 299 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 299 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-300,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 300 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 300 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-301,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 301 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 301 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-302,Production Rate Library,Must,"GrounUp shall implement governed production rate library capability 302 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 302 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-303,Equipment Rate Library,Must,"GrounUp shall implement governed equipment rate library capability 303 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 303 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-304,Labor Rate Library,Must,"GrounUp shall implement governed labor rate library capability 304 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 304 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-305,Material Price Library,Must,"GrounUp shall implement governed material price library capability 305 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 305 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-306,Subcontract Rate Library,Must,"GrounUp shall implement governed subcontract rate library capability 306 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 306 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-307,Truck Rate Library,Must,"GrounUp shall implement governed truck rate library capability 307 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 307 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-308,Haul & Disposal Rates,Must,"GrounUp shall implement governed haul & disposal rates capability 308 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 308 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-309,Regional Price Profiles,Must,"GrounUp shall implement governed regional price profiles capability 309 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 309 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-310,Location Factors,Must,"GrounUp shall implement governed location factors capability 310 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 310 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-311,Vendor Price Sources,Must,"GrounUp shall implement governed vendor price sources capability 311 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 311 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-312,Custom Tenant Overrides,Must,"GrounUp shall implement governed custom tenant overrides capability 312 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 312 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-313,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 313 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 313 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-314,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 314 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 314 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-315,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 315 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 315 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-316,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 316 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 316 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-317,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 317 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 317 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-318,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 318 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 318 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-319,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 319 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 319 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-320,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 320 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 320 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-321,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 321 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 321 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-322,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 322 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 322 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-323,Service Categories,Must,"GrounUp shall implement governed service categories capability 323 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 323 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-324,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 324 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 324 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-325,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 325 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 325 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-326,Crew Library,Must,"GrounUp shall implement governed crew library capability 326 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 326 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-327,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 327 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 327 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-328,Truck Library,Must,"GrounUp shall implement governed truck library capability 328 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 328 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-329,Material Library,Must,"GrounUp shall implement governed material library capability 329 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 329 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-330,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 330 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 330 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-331,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 331 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 331 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-332,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 332 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 332 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-333,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 333 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 333 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-334,Production Rate Library,Must,"GrounUp shall implement governed production rate library capability 334 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 334 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-335,Equipment Rate Library,Must,"GrounUp shall implement governed equipment rate library capability 335 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 335 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-336,Labor Rate Library,Must,"GrounUp shall implement governed labor rate library capability 336 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 336 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-337,Material Price Library,Must,"GrounUp shall implement governed material price library capability 337 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 337 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-338,Subcontract Rate Library,Must,"GrounUp shall implement governed subcontract rate library capability 338 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 338 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-339,Truck Rate Library,Must,"GrounUp shall implement governed truck rate library capability 339 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 339 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-340,Haul & Disposal Rates,Must,"GrounUp shall implement governed haul & disposal rates capability 340 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 340 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-341,Regional Price Profiles,Must,"GrounUp shall implement governed regional price profiles capability 341 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 341 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-342,Location Factors,Must,"GrounUp shall implement governed location factors capability 342 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 342 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-343,Vendor Price Sources,Must,"GrounUp shall implement governed vendor price sources capability 343 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 343 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-344,Custom Tenant Overrides,Must,"GrounUp shall implement governed custom tenant overrides capability 344 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 344 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-345,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 345 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 345 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-346,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 346 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 346 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-347,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 347 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 347 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-348,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 348 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 348 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-349,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 349 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 349 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-350,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 350 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 350 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-351,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 351 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 351 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-352,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 352 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 352 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-353,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 353 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 353 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-354,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 354 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 354 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-355,Service Categories,Must,"GrounUp shall implement governed service categories capability 355 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 355 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-356,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 356 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 356 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-357,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 357 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 357 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-358,Crew Library,Must,"GrounUp shall implement governed crew library capability 358 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 358 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-359,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 359 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 359 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-360,Truck Library,Must,"GrounUp shall implement governed truck library capability 360 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 360 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-361,Material Library,Must,"GrounUp shall implement governed material library capability 361 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 361 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-362,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 362 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 362 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-363,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 363 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 363 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-364,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 364 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 364 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-365,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 365 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 365 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-366,Production Rate Library,Should,"GrounUp shall implement governed production rate library capability 366 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 366 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-367,Equipment Rate Library,Should,"GrounUp shall implement governed equipment rate library capability 367 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 367 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-368,Labor Rate Library,Should,"GrounUp shall implement governed labor rate library capability 368 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 368 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
