requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P16-REQ-280,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-281,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-282,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-283,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-284,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-285,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-286,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-287,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-288,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-289,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-290,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-291,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-292,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-293,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-294,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-295,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-296,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-297,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-298,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-299,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-300,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-301,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-302,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-303,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-304,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-305,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-306,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-307,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-308,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-309,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-310,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-311,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-312,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-313,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-314,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-315,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-316,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-317,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-318,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-319,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-320,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-321,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-322,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-323,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-324,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-325,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-326,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-327,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-328,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-329,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-330,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-331,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-332,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-333,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-334,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-335,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-336,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-337,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-338,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-339,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-340,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-341,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-342,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-343,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-344,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-345,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-346,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-347,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-348,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-349,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-350,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-351,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-352,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-353,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-354,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-355,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-356,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-357,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-358,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-359,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-360,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
