phase,phase_title,api_id,method,path,resource,security,control
17,Machine Control GPS Field Automation,P17-API-061,GET/POST,/api/v1/machine-control/automation-events,automation-events,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-062,GET/POST,/api/v1/machine-control/ai-insights,ai-insights,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-063,GET/POST,/api/v1/machine-control/kpis,kpis,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-064,GET/POST,/api/v1/machine-control/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-065,GET/POST,/api/v1/machine-control/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
18,Enterprise Scheduling Resource Planning,P18-API-001,GET/POST,/api/v1/scheduling/schedules,schedules,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-002,GET/POST,/api/v1/scheduling/schedule-versions,schedule-versions,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-003,GET/POST,/api/v1/scheduling/baselines,baselines,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-004,GET/POST,/api/v1/scheduling/updates,updates,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-005,GET/POST,/api/v1/scheduling/wbs,wbs,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-006,GET/POST,/api/v1/scheduling/activities,activities,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-007,GET/POST,/api/v1/scheduling/relationships,relationships,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-008,GET/POST,/api/v1/scheduling/constraints,constraints,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-009,GET/POST,/api/v1/scheduling/milestones,milestones,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-010,GET/POST,/api/v1/scheduling/calendars,calendars,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-011,GET/POST,/api/v1/scheduling/shifts,shifts,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-012,GET/POST,/api/v1/scheduling/schedule-calculations,schedule-calculations,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-013,GET/POST,/api/v1/scheduling/critical-path,critical-path,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-014,GET/POST,/api/v1/scheduling/longest-path,longest-path,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-015,GET/POST,/api/v1/scheduling/progress,progress,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-016,GET/POST,/api/v1/scheduling/weighted-steps,weighted-steps,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-017,GET/POST,/api/v1/scheduling/earned-value,earned-value,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-018,GET/POST,/api/v1/scheduling/resources,resources,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-019,GET/POST,/api/v1/scheduling/resource-pools,resource-pools,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-020,GET/POST,/api/v1/scheduling/resource-availability,resource-availability,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-021,GET/POST,/api/v1/scheduling/resource-assignments,resource-assignments,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-022,GET/POST,/api/v1/scheduling/resource-demand,resource-demand,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-023,GET/POST,/api/v1/scheduling/resource-capacity,resource-capacity,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-024,GET/POST,/api/v1/scheduling/resource-leveling,resource-leveling,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-025,GET/POST,/api/v1/scheduling/crews,crews,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-026,GET/POST,/api/v1/scheduling/crew-plans,crew-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-027,GET/POST,/api/v1/scheduling/equipment-plans,equipment-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-028,GET/POST,/api/v1/scheduling/truck-plans,truck-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-029,GET/POST,/api/v1/scheduling/material-need-dates,material-need-dates,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-030,GET/POST,/api/v1/scheduling/subcontractor-plans,subcontractor-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-031,GET/POST,/api/v1/scheduling/look-aheads,look-aheads,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-032,GET/POST,/api/v1/scheduling/weekly-work-plans,weekly-work-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-033,GET/POST,/api/v1/scheduling/commitments,commitments,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-034,GET/POST,/api/v1/scheduling/ppc,ppc,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-035,GET/POST,/api/v1/scheduling/pull-plans,pull-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-036,GET/POST,/api/v1/scheduling/handoffs,handoffs,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-037,GET/POST,/api/v1/scheduling/buffers,buffers,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-038,GET/POST,/api/v1/scheduling/constraint-register,constraint-register,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-039,GET/POST,/api/v1/scheduling/weather-impacts,weather-impacts,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-040,GET/POST,/api/v1/scheduling/risk-events,risk-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-041,GET/POST,/api/v1/scheduling/schedule-risk,schedule-risk,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-042,GET/POST,/api/v1/scheduling/scenarios,scenarios,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-043,GET/POST,/api/v1/scheduling/what-if,what-if,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-044,GET/POST,/api/v1/scheduling/recovery-plans,recovery-plans,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-045,GET/POST,/api/v1/scheduling/acceleration,acceleration,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-046,GET/POST,/api/v1/scheduling/delay-events,delay-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-047,GET/POST,/api/v1/scheduling/fragnets,fragnets,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-048,GET/POST,/api/v1/scheduling/time-impact-analysis,time-impact-analysis,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-049,GET/POST,/api/v1/scheduling/portfolio-capacity,portfolio-capacity,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-050,GET/POST,/api/v1/scheduling/backlog-demand,backlog-demand,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-051,GET/POST,/api/v1/scheduling/cash-flow,cash-flow,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-052,GET/POST,/api/v1/scheduling/schedule-cost-links,schedule-cost-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-053,GET/POST,/api/v1/scheduling/forecast-completion,forecast-completion,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-054,GET/POST,/api/v1/scheduling/forecast-milestones,forecast-milestones,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-055,GET/POST,/api/v1/scheduling/schedule-quality,schedule-quality,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-056,GET/POST,/api/v1/scheduling/narratives,narratives,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-057,GET/POST,/api/v1/scheduling/alerts,alerts,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-058,GET/POST,/api/v1/scheduling/ai-insights,ai-insights,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-059,GET/POST,/api/v1/scheduling/kpis,kpis,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-060,GET/POST,/api/v1/scheduling/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-061,GET/POST,/api/v1/scheduling/imports,imports,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-062,GET/POST,/api/v1/scheduling/exports,exports,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
18,Enterprise Scheduling Resource Planning,P18-API-063,GET/POST,/api/v1/scheduling/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/portfolio scoped; version and baseline aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-001,GET/POST,/api/v1/commercial/contracts,contracts,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-002,GET/POST,/api/v1/commercial/contract-versions,contract-versions,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-003,GET/POST,/api/v1/commercial/amendments,amendments,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-004,GET/POST,/api/v1/commercial/clauses,clauses,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-005,GET/POST,/api/v1/commercial/obligations,obligations,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-006,GET/POST,/api/v1/commercial/notice-requirements,notice-requirements,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-007,GET/POST,/api/v1/commercial/notices,notices,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-008,GET/POST,/api/v1/commercial/notice-deliveries,notice-deliveries,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-009,GET/POST,/api/v1/commercial/potential-changes,potential-changes,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-010,GET/POST,/api/v1/commercial/change-orders,change-orders,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-011,GET/POST,/api/v1/commercial/change-versions,change-versions,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-012,GET/POST,/api/v1/commercial/change-directives,change-directives,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-013,GET/POST,/api/v1/commercial/authorizations,authorizations,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-014,GET/POST,/api/v1/commercial/approval-matrices,approval-matrices,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-015,GET/POST,/api/v1/commercial/change-pricing,change-pricing,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-016,GET/POST,/api/v1/commercial/change-line-items,change-line-items,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-017,GET/POST,/api/v1/commercial/tm-tickets,tm-tickets,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-018,GET/POST,/api/v1/commercial/force-account,force-account,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-019,GET/POST,/api/v1/commercial/rate-schedules,rate-schedules,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-020,GET/POST,/api/v1/commercial/contract-values,contract-values,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-021,GET/POST,/api/v1/commercial/commercial-exposure,commercial-exposure,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-022,GET/POST,/api/v1/commercial/claims,claims,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-023,GET/POST,/api/v1/commercial/claim-chronologies,claim-chronologies,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-024,GET/POST,/api/v1/commercial/claim-costs,claim-costs,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-025,GET/POST,/api/v1/commercial/claim-time,claim-time,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-026,GET/POST,/api/v1/commercial/claim-evidence,claim-evidence,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-027,GET/POST,/api/v1/commercial/delay-events,delay-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-028,GET/POST,/api/v1/commercial/disruption-events,disruption-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-029,GET/POST,/api/v1/commercial/acceleration-events,acceleration-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-030,GET/POST,/api/v1/commercial/differing-site-conditions,differing-site-conditions,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-031,GET/POST,/api/v1/commercial/scope-changes,scope-changes,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-032,GET/POST,/api/v1/commercial/payment-applications,payment-applications,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-033,GET/POST,/api/v1/commercial/retainage,retainage,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-034,GET/POST,/api/v1/commercial/backcharges,backcharges,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-035,GET/POST,/api/v1/commercial/allowances,allowances,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-036,GET/POST,/api/v1/commercial/contingencies,contingencies,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-037,GET/POST,/api/v1/commercial/price-adjustments,price-adjustments,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-038,GET/POST,/api/v1/commercial/escalation,escalation,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-039,GET/POST,/api/v1/commercial/insurance,insurance,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-040,GET/POST,/api/v1/commercial/bonds,bonds,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-041,GET/POST,/api/v1/commercial/lien-waivers,lien-waivers,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-042,GET/POST,/api/v1/commercial/disputes,disputes,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-043,GET/POST,/api/v1/commercial/negotiations,negotiations,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-044,GET/POST,/api/v1/commercial/settlements,settlements,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-045,GET/POST,/api/v1/commercial/commercial-forecasts,commercial-forecasts,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-046,GET/POST,/api/v1/commercial/margin-at-completion,margin-at-completion,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-047,GET/POST,/api/v1/commercial/closeout,closeout,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-048,GET/POST,/api/v1/commercial/ai-insights,ai-insights,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-049,GET/POST,/api/v1/commercial/kpis,kpis,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-050,GET/POST,/api/v1/commercial/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-051,GET/POST,/api/v1/commercial/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-052,GET/POST,/api/v1/commercial/imports,imports,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-053,GET/POST,/api/v1/commercial/exports,exports,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-054,GET/POST,/api/v1/commercial/templates,templates,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-055,GET/POST,/api/v1/commercial/jurisdiction-profiles,jurisdiction-profiles,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-056,GET/POST,/api/v1/commercial/evidence-links,evidence-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-057,GET/POST,/api/v1/commercial/schedule-links,schedule-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-058,GET/POST,/api/v1/commercial/cost-links,cost-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-059,GET/POST,/api/v1/commercial/document-links,document-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-060,GET/POST,/api/v1/commercial/rfi-links,rfi-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-061,GET/POST,/api/v1/commercial/submittal-links,submittal-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-062,GET/POST,/api/v1/commercial/procurement-links,procurement-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-063,GET/POST,/api/v1/commercial/subcontract-links,subcontract-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-064,GET/POST,/api/v1/commercial/payment-links,payment-links,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-065,GET/POST,/api/v1/commercial/commercial-alerts,commercial-alerts,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-066,GET/POST,/api/v1/commercial/commercial-reports,commercial-reports,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
19,Contract Change Order Claims Commercial Management,P19-API-067,GET/POST,/api/v1/commercial/commercial-permissions,commercial-permissions,OAuth2/JWT + RBAC/ABAC,Tenant/project/contract scoped; authority/deadline/version aware; audited
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-API-001,GET/POST,/api/v1/platform/integrations,integrations,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-API-002,GET/POST,/api/v1/platform/integration-contracts,integration-contracts,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-API-003,GET/POST,/api/v1/platform/connectors,connectors,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-API-004,GET/POST,/api/v1/platform/apis,apis,OAuth2/JWT + RBAC/ABAC + service identity,Tenant/environment scoped; version/security/readiness aware; audited
