phase,phase_title,engine_id,name,type,purpose,governance
18,Enterprise Scheduling Resource Planning,P18-ENG-005,Critical Path Engine,Deterministic,"Provides critical path engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-006,Longest Path Engine,Deterministic,"Provides longest path engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-007,Relationship Validation Engine,Deterministic,"Provides relationship validation engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-008,Constraint Validation Engine,Deterministic,"Provides constraint validation engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-009,Calendar Engine,Deterministic,"Provides calendar engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-010,Shift Calendar Engine,Deterministic,"Provides shift calendar engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-011,Baseline Comparison Engine,Deterministic,"Provides baseline comparison engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-012,Schedule Update Engine,Deterministic,"Provides schedule update engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-013,Progress Measurement Engine,Deterministic,"Provides progress measurement engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-014,Quantity Progress Engine,Deterministic,"Provides quantity progress engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-015,Production Progress Engine,Deterministic,"Provides production progress engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-016,Earned Value Engine,Deterministic,"Provides earned value engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-017,Crew Demand Engine,Deterministic,"Provides crew demand engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-018,Equipment Demand Engine,Deterministic,"Provides equipment demand engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-019,Truck Demand Engine,Deterministic,"Provides truck demand engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-020,Material Need-Date Engine,Deterministic,"Provides material need-date engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-021,Subcontractor Demand Engine,Deterministic,"Provides subcontractor demand engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-022,Resource Loading Engine,Deterministic,"Provides resource loading engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-023,Resource Histogram Engine,Deterministic,"Provides resource histogram engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-024,Resource Leveling Engine,Deterministic,"Provides resource leveling engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-025,Resource Smoothing Engine,Deterministic,"Provides resource smoothing engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-026,Capacity Gap Engine,Deterministic,"Provides capacity gap engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-027,Look-Ahead Engine,Deterministic,"Provides look-ahead engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-028,Weekly Work Plan Engine,Deterministic,"Provides weekly work plan engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-029,PPC Engine,Deterministic,"Provides ppc engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-030,Constraint Readiness Engine,Deterministic,"Provides constraint readiness engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-031,Pull Planning Engine,Deterministic,"Provides pull planning engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-032,Weather Impact Engine,Deterministic,"Provides weather impact engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-033,Forecast Completion Engine,Deterministic,"Provides forecast completion engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-034,Milestone Forecast Engine,Deterministic,"Provides milestone forecast engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-035,Scenario Engine,Deterministic,"Provides scenario engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-036,What-If Engine,Deterministic,"Provides what-if engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-037,Schedule Risk Engine,Deterministic,"Provides schedule risk engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-038,Confidence Date Engine,Deterministic,"Provides confidence date engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-039,Sensitivity Engine,Deterministic,"Provides sensitivity engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-040,Recovery Planning Engine,Deterministic,"Provides recovery planning engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-041,Acceleration Engine,Deterministic,"Provides acceleration engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-042,Crash Analysis Engine,Deterministic,"Provides crash analysis engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-043,Fast-Track Analysis Engine,Deterministic,"Provides fast-track analysis engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-044,Delay Impact Engine,Deterministic,"Provides delay impact engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-045,Fragnet Engine,Deterministic,"Provides fragnet engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-046,Time Impact Analysis Engine,Deterministic,"Provides time impact analysis engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-047,Portfolio Capacity Engine,Deterministic,"Provides portfolio capacity engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-048,Backlog Demand Engine,Deterministic,"Provides backlog demand engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-049,Cash Flow Curve Engine,Deterministic,"Provides cash flow curve engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-050,Schedule-Cost Integration Engine,Deterministic,"Provides schedule-cost integration engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-051,Schedule Quality Engine,Deterministic,"Provides schedule quality engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-052,Schedule Alert Engine,Deterministic,"Provides schedule alert engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-053,Schedule KPI Engine,Deterministic,"Provides schedule kpi engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-054,Delay Prediction Engine,AI-assisted,"Provides delay prediction engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-055,AI Constraint Detection Engine,AI-assisted,"Provides ai constraint detection engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-056,AI Recovery Recommendation Engine,AI-assisted,"Provides ai recovery recommendation engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-057,Evidence Retrieval Engine,AI-assisted,"Provides evidence retrieval engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-058,AI Confidence Engine,AI-assisted,"Provides ai confidence engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
18,Enterprise Scheduling Resource Planning,P18-ENG-059,Scheduling Digital Twin Engine,AI-assisted,"Provides scheduling digital twin engine using governed schedule logic, calendars, resource data, progress and cross-phase evidence.","AI may recommend but cannot silently alter approved baselines, contractual milestones or committed resource plans"
19,Contract Change Order Claims Commercial Management,P19-ENG-001,Contract Version Engine,Deterministic,"Provides contract version engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-002,Clause Registry Engine,Deterministic,"Provides clause registry engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-003,Obligation Engine,Deterministic,"Provides obligation engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-004,Deadline/Notice Engine,Deterministic,"Provides deadline/notice engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-005,Notice Escalation Engine,Deterministic,"Provides notice escalation engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-006,Contract Authority Engine,Deterministic,"Provides contract authority engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-007,Approval Matrix Engine,Deterministic,"Provides approval matrix engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-008,Potential Change Engine,Deterministic,"Provides potential change engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-009,Change Classification Engine,Deterministic,"Provides change classification engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-010,Change Pricing Engine,Deterministic,"Provides change pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-011,Labor Pricing Engine,Deterministic,"Provides labor pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-012,Equipment Pricing Engine,Deterministic,"Provides equipment pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-013,Material Pricing Engine,Deterministic,"Provides material pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-014,Subcontract Pricing Engine,Deterministic,"Provides subcontract pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-015,Trucking Pricing Engine,Deterministic,"Provides trucking pricing engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-016,Burden/Markup Engine,Deterministic,"Provides burden/markup engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-017,Tax/Bond Engine,Deterministic,"Provides tax/bond engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-018,T&M Reconciliation Engine,Deterministic,"Provides t&m reconciliation engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-019,Force Account Engine,Deterministic,"Provides force account engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-020,NTE Control Engine,Deterministic,"Provides nte control engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-021,Contract Value Engine,Deterministic,"Provides contract value engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-022,Pending Change Forecast Engine,Deterministic,"Provides pending change forecast engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-023,Commercial Exposure Engine,Deterministic,"Provides commercial exposure engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-024,Claim Chronology Engine,Deterministic,"Provides claim chronology engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-025,Claim Cost Engine,Deterministic,"Provides claim cost engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-026,Claim Time Engine,Deterministic,"Provides claim time engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-027,Delay Evidence Link Engine,Deterministic,"Provides delay evidence link engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-028,Disruption Evidence Engine,Deterministic,"Provides disruption evidence engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-029,Acceleration Cost Engine,Deterministic,"Provides acceleration cost engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-030,Differing Site Condition Engine,Deterministic,"Provides differing site condition engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-031,Scope Change Trace Engine,Deterministic,"Provides scope change trace engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-032,Payment Application Engine,Deterministic,"Provides payment application engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-033,Retainage Engine,Deterministic,"Provides retainage engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-034,Backcharge Engine,Deterministic,"Provides backcharge engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-035,Allowance Engine,Deterministic,"Provides allowance engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-036,Contingency Engine,Deterministic,"Provides contingency engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-037,Price Adjustment Engine,Deterministic,"Provides price adjustment engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-038,Escalation Index Engine,Deterministic,"Provides escalation index engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-039,Insurance/Bond Compliance Engine,Deterministic,"Provides insurance/bond compliance engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-040,Lien/Waiver Engine,Deterministic,"Provides lien/waiver engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-041,Commercial Forecast Engine,Deterministic,"Provides commercial forecast engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-042,Margin-at-Completion Engine,Deterministic,"Provides margin-at-completion engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-043,Settlement Authority Engine,Deterministic,"Provides settlement authority engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-044,Commercial Closeout Engine,Deterministic,"Provides commercial closeout engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-045,Commercial KPI Engine,Deterministic,"Provides commercial kpi engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-046,Clause Extraction Engine,AI-assisted,"Provides clause extraction engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-047,AI Notice Finding Engine,AI-assisted,"Provides ai notice finding engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-048,AI Change Classification Engine,AI-assisted,"Provides ai change classification engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-049,AI Backup Review Engine,AI-assisted,"Provides ai backup review engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-050,AI Commercial Risk Engine,AI-assisted,"Provides ai commercial risk engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-051,Evidence Retrieval Engine,AI-assisted,"Provides evidence retrieval engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-052,AI Confidence Engine,AI-assisted,"Provides ai confidence engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
19,Contract Change Order Claims Commercial Management,P19-ENG-053,Commercial Digital Twin Engine,AI-assisted,"Provides commercial digital twin engine using governed contract, cost, schedule, document and approval evidence.","AI cannot make legal conclusions, waive rights, send binding notices, approve commercial commitments, or settle claims without authorized human action"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-001,Integration Contract Engine,Deterministic,"Provides integration contract engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-002,API Governance Engine,Deterministic,"Provides api governance engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-003,Schema Compatibility Engine,Deterministic,"Provides schema compatibility engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-004,Event Routing Engine,Deterministic,"Provides event routing engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-005,Message Idempotency Engine,Deterministic,"Provides message idempotency engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
20,Enterprise Integration Deployment Testing Governance Production Readiness,P20-ENG-006,Retry/Dead Letter Engine,Deterministic,"Provides retry/dead letter engine using governed environment, integration, security, test, operational and release evidence.","AI cannot bypass security, testing, approval, tenant-isolation, rollback or production-readiness gates"
